rely	動	頼る	rely on data	資料に頼る
remain	動	残る	remain silent	沈黙したままである
remark	名	発言	casual remark	何気ない発言
remarkable	形	注目すべき	remarkable feat	注目すべき偉業
remedy	名	治療	effective remedy	効果的な治療
remember	動	覚える	remember a fact	事実を覚える
remind	動	思い出させる	remind of home	故郷を思い出させる
remote	形	遠隔の	remote area	遠隔地
remove	動	取り除く	remove a barrier	障壁を取り除く
render	動	与える	render a service	奉仕を与える
renew	動	更新する	renew a contract	契約を更新する
rent	名	家賃	pay the rent	家賃を払う
repair	動	修理する	repair damage	損害を修理する
repeat	動	繰り返す	repeat a claim	主張を繰り返す
replace	動	置き換える	replace a leader	指導者を置き換える
reply	動	返信する	reply to a letter	手紙に返信する
report	動	報告する	report a finding	発見を報告する
represent	動	代表する	represent a group	集団を代表する
reproduce	動	繁殖する	reproduce in captivity	飼育下で繁殖する
reputation	名	評判	good reputation	良い評判
request	名	要請	formal request	正式な要請
require	動	必要とする	require approval	承認を必要とする
rescue	動	救助する	rescue a victim	犠牲者を救助する
research	名	研究	scientific research	科学研究
resemble	動	似ている	resemble a parent	親に似ている
reserve	動	予約する	reserve a seat	席を予約する
reside	動	居住する	reside in a city	都市に居住する
resign	動	辞職する	resign from office	職を辞する
resist	動	抵抗する	resist change	変化に抵抗する
resolve	動	解決する	resolve a dispute	論争を解決する
resource	名	資源	natural resource	天然資源
respect	名	尊敬	earn respect	尊敬を得る
respond	動	応答する	respond to a crisis	危機に応答する
responsible	形	責任がある	responsible adult	責任ある成人
restore	動	復元する	restore order	秩序を復元する
restrict	動	制限する	restrict access	利用を制限する
result	名	結果	unexpected result	予期せぬ結果
retain	動	保持する	retain control	支配を保持する
retire	動	退職する	retire from office	職から退職する
reveal	動	明らかにする	reveal a secret	秘密を明らかにする
revenue	名	歳入	tax revenue	税収
reverse	動	逆転する	reverse a trend	傾向を逆転する
review	動	再検討する	review a case	事件を再検討する
revise	動	改訂する	revise a draft	草稿を改訂する
revive	動	復活させる	revive a custom	慣習を復活させる
revolution	名	革命	industrial revolution	産業革命
reward	名	報酬	just reward	正当な報酬
rhythm	名	リズム	daily rhythm	日々のリズム
rigid	形	厳格な	rigid rule	厳格な規則
risk	名	危険	take a risk	危険を冒す
rival	名	ライバル	political rival	政敵
role	名	役割	key role	重要な役割
root	名	根源	root cause	根本原因
rough	形	粗い	rough estimate	粗い見積もり
route	名	経路	trade route	交易経路
routine	名	決まりきった仕事	daily routine	日課
royal	形	王室の	royal family	王室
ruin	動	破滅させる	ruin a career	経歴を破滅させる
rule	名	規則	strict rule	厳しい規則
rumor	名	噂	spread a rumor	噂を広める
rural	形	農村の	rural area	農村地域
sacred	形	神聖な	sacred site	神聖な場所
sacrifice	動	犠牲にする	sacrifice comfort	快適さを犠牲にする
sake	名	ため	for the sake of	〜のために
salary	名	給料	annual salary	年俸
sample	名	標本	random sample	無作為標本
sanction	名	制裁	economic sanction	経済制裁
satisfy	動	満たす	satisfy a need	必要を満たす
save	動	救う	save a life	命を救う
scale	名	規模	large scale	大規模
scan	動	走査する	scan a document	文書を走査する
scatter	動	散らす	scatter seeds	種を散らす
scene	名	場面	crime scene	犯罪現場
scheme	名	計画	a grand scheme	壮大な計画
scholar	名	学者	legal scholar	法学者
science	名	科学	natural science	自然科学
scope	名	範囲	beyond the scope	範囲を超えて
score	名	得点	high score	高い得点
scramble	動	奪い合う	scramble for seats	席を奪い合う
scratch	動	引っかく	scratch the surface	表面を引っかく
screen	動	選別する	screen applicants	応募者を選別する
script	名	台本	original script	オリジナルの台本
search	動	捜す	search for clues	手がかりを捜す
secret	名	秘密	state secret	国家機密
section	名	部分	a separate section	別の部分
secure	動	確保する	secure funding	資金を確保する
seek	動	求める	seek advice	助言を求める
seize	動	つかむ	seize an opportunity	機会をつかむ
select	動	選ぶ	select a candidate	候補を選ぶ
senate	名	上院	the senate floor	上院本会議場
senior	形	上級の	senior official	上級役人
sense	名	感覚	common sense	常識
sensitive	形	敏感な	sensitive issue	敏感な問題
sentence	名	判決	prison sentence	懲役判決
separate	動	分ける	separate fact from fiction	事実と虚構を分ける
sequence	名	連続	a sequence of events	一連の出来事
series	名	一連	a series of talks	一連の会談
serious	形	深刻な	serious threat	深刻な脅威
serve	動	仕える	serve the public	公衆に仕える
session	名	会合	a closed session	非公開会合
settle	動	解決する	settle a dispute	論争を解決する
severe	形	厳しい	severe damage	厳しい損害
shade	名	日陰	in the shade	日陰で
shadow	名	影	cast a shadow	影を落とす
shallow	形	浅い	shallow water	浅い水
shame	名	恥	a sense of shame	恥の感覚
shape	名	形	take shape	形になる
share	動	共有する	share a view	見解を共有する
sharp	形	鋭い	sharp contrast	鋭い対照
shed	動	流す	shed light on	光を当てる
shelter	名	避難所	take shelter	避難する
shift	動	移す	shift attention	注意を移す
shock	名	衝撃	culture shock	文化衝撃
shortage	名	不足	food shortage	食料不足
shrink	動	縮小する	shrink in size	大きさが縮小する
sign	名	兆候	a warning sign	警告の兆候
signal	名	信号	send a signal	信号を送る
significant	形	重要な	significant change	重要な変化
silence	名	沈黙	break the silence	沈黙を破る
similar	形	類似した	similar pattern	類似した型
simulate	動	模擬する	simulate a crash	衝突を模擬する
simultaneous	形	同時の	simultaneous events	同時の出来事
sincere	形	誠実な	sincere apology	誠実な謝罪
single	形	一つの	single source	一つの情報源
site	名	場所	historic site	史跡
situation	名	状況	current situation	現在の状況
skill	名	技能	practical skill	実用的な技能
slave	名	奴隷	former slave	かつての奴隷
slight	形	わずかな	slight difference	わずかな違い
slope	名	斜面	steep slope	急な斜面
smooth	形	滑らかな	smooth transition	滑らかな移行
soar	動	急騰する	prices soar	価格が急騰する
social	形	社会の	social issue	社会問題
society	名	社会	civil society	市民社会
soil	名	土壌	fertile soil	肥沃な土壌
solar	形	太陽の	solar energy	太陽エネルギー
solemn	形	厳粛な	solemn oath	厳粛な誓い
solid	形	堅固な	solid evidence	堅固な証拠
solve	動	解決する	solve a puzzle	謎を解決する
somehow	副	どうにか	somehow survive	どうにか生き残る
somewhat	副	いくぶん	somewhat unclear	いくぶん不明瞭な
sophisticated	形	洗練された	sophisticated method	洗練された方法
sound	形	健全な	sound judgment	健全な判断
source	名	源	primary source	一次資料
sovereign	形	主権のある	sovereign state	主権国家
spark	動	引き起こす	spark debate	討論を引き起こす
spatial	形	空間の	spatial relation	空間関係
special	形	特別な	special case	特別な事例
species	名	種	endangered species	絶滅危惧種
specific	形	特定の	specific example	特定の例
specify	動	明示する	specify a date	日付を明示する
spectacle	名	光景	a rare spectacle	まれな光景
speculate	動	推測する	speculate on causes	原因を推測する
speech	名	演説	public speech	公開演説
sphere	名	領域	public sphere	公的領域
spirit	名	精神	team spirit	団体精神
split	動	分割する	split a vote	票を分割する
spread	動	広げる	spread a rumor	噂を広げる
stable	形	安定した	stable economy	安定した経済
staff	名	職員	research staff	研究職員
stage	名	段階	early stage	初期段階
stain	名	汚点	a stain on	〜の汚点
stake	名	賭け金	at stake	危機にさらされて
standard	名	基準	living standard	生活水準
stare	動	じっと見る	stare in disbelief	信じられずにじっと見る
state	名	国家	nation state	国民国家
statement	名	声明	official statement	公式声明
status	名	地位	social status	社会的地位
statute	名	法令	federal statute	連邦法令
steady	形	着実な	steady growth	着実な成長
steel	名	鋼鉄	stainless steel	ステンレス鋼
steep	形	急な	steep decline	急な低下
steer	動	操縦する	steer a course	針路を操縦する
stem	動	生じる	stem from neglect	怠慢から生じる
step	名	段階	first step	第一段階
stick	動	固執する	stick to a plan	計画に固執する
stiff	形	堅い	stiff penalty	厳しい刑罰
stimulate	動	刺激する	stimulate growth	成長を刺激する
stir	動	かき立てる	stir debate	討論をかき立てる
stock	名	在庫	in stock	在庫があって
strain	名	負担	under strain	負担の下で
strategy	名	戦略	long-term strategy	長期戦略
stream	名	流れ	a stream of data	資料の流れ
strength	名	強さ	inner strength	内面の強さ
stress	名	ストレス	under stress	ストレスの下で
stretch	動	伸ばす	stretch a budget	予算を伸ばす
strict	形	厳格な	strict rule	厳格な規則
strike	動	打つ	strike a deal	取引をまとめる
string	名	一連	a string of wins	一連の勝利
strip	動	剥ぎ取る	strip of rights	権利を剥ぎ取る
strive	動	努力する	strive for peace	平和を求めて努力する
stroke	名	一撃	a stroke of luck	幸運の一撃
structure	名	構造	social structure	社会構造
struggle	動	苦闘する	struggle for survival	生存のために苦闘する
stubborn	形	頑固な	stubborn resistance	頑固な抵抗
study	名	研究	case study	事例研究
style	名	様式	writing style	文章の様式
subject	名	主題	a sensitive subject	微妙な主題
submit	動	提出する	submit a report	報告書を提出する
subsequent	形	その後の	subsequent event	その後の出来事
substance	名	物質	toxic substance	有毒物質
substitute	動	代わりにする	substitute for oil	石油の代わりにする
subtle	形	微妙な	subtle difference	微妙な違い
suburb	名	郊外	a quiet suburb	静かな郊外
succeed	動	成功する	succeed in business	事業で成功する
suffer	動	苦しむ	suffer a loss	損失を被る
sufficient	形	十分な	sufficient evidence	十分な証拠
suggest	動	提案する	suggest a remedy	治療を提案する
suit	動	適する	suit a purpose	目的に適する
sum	名	合計	a large sum	多額
summary	名	要約	brief summary	短い要約
summit	名	首脳会談	peace summit	平和首脳会談
superb	形	見事な	superb performance	見事な演奏
superior	形	優れた	superior quality	優れた質
supervise	動	監督する	supervise workers	労働者を監督する
supplement	名	補足	dietary supplement	食事の補足
supply	動	供給する	supply goods	商品を供給する
support	動	支持する	support a claim	主張を支持する
suppose	動	仮定する	suppose a case	事例を仮定する
suppress	動	抑圧する	suppress a revolt	反乱を抑圧する
supreme	形	最高の	supreme court	最高裁判所
surface	名	表面	on the surface	表面上は
surplus	名	余剰	budget surplus	予算余剰
surrender	動	降伏する	surrender a weapon	武器を引き渡す
surround	動	囲む	surround a city	都市を囲む
survey	名	調査	public survey	世論調査
survive	動	生き残る	survive a crisis	危機を生き残る
suspect	動	疑う	suspect fraud	詐欺を疑う
suspend	動	一時停止する	suspend a rule	規則を一時停止する
sustain	動	維持する	sustain growth	成長を維持する
sweep	動	一掃する	sweep to power	権力を一掃して得る
swift	形	迅速な	swift action	迅速な行動
symbol	名	象徴	national symbol	国家の象徴
sympathy	名	同情	public sympathy	大衆の同情
symptom	名	症状	early symptom	初期症状
system	名	体系	legal system	法体系
tackle	動	取り組む	tackle a problem	問題に取り組む
tale	名	物語	folk tale	民間物語
abhor	動	嫌悪する	abhor violence	暴力を嫌悪する
abject	形	惨めな	abject poverty	惨めな貧困
abridge	動	短縮する	abridge a text	文章を短縮する
abrupt	形	突然の	abrupt change	突然の変化
abyss	名	深淵	moral abyss	道徳的深淵
accentuate	動	強調する	accentuate a difference	違いを強調する
acclaim	名	称賛	critical acclaim	批評家の称賛
accolade	名	称賛	highest accolade	最高の称賛
acerbic	形	辛辣な	acerbic remark	辛辣な発言
acme	名	頂点	the acme of skill	技能の頂点
acquiesce	動	黙認する	acquiesce in a plan	計画を黙認する
acrimony	名	辛辣さ	political acrimony	政治的な辛辣さ
acumen	名	洞察力	business acumen	商売の洞察力
adage	名	格言	an old adage	古い格言
adamant	形	断固たる	adamant refusal	断固たる拒否
adept	形	熟達した	adept at debate	討論に熟達した
adhere	動	固守する	adhere to a rule	規則を固守する
adjacent	形	隣接した	adjacent buildings	隣接した建物
admonish	動	戒める	admonish a pupil	生徒を戒める
adroit	形	巧みな	adroit diplomat	巧みな外交官
advent	名	到来	advent of printing	印刷の到来
adverse	形	不利な	adverse effect	不利な影響
aesthetic	形	美的な	aesthetic value	美的価値
affable	形	愛想のよい	affable host	愛想のよい主人
affinity	名	親和性	chemical affinity	化学的親和性
afflict	動	苦しめる	afflict the poor	貧者を苦しめる
affluent	形	富裕な	affluent society	富裕な社会
aftermath	名	余波	war's aftermath	戦争の余波
aggravate	動	悪化させる	aggravate a conflict	対立を悪化させる
agile	形	機敏な	agile mind	機敏な頭脳
agitate	動	扇動する	agitate for reform	改革を扇動する
agrarian	形	農業の	agrarian society	農業社会
ailment	名	疾患	chronic ailment	慢性の疾患
akin	形	類似した	akin to music	音楽に類似した
alacrity	名	敏速	accept with alacrity	敏速に受け入れる
alias	名	別名	under an alias	別名で
alienate	動	疎遠にする	alienate voters	有権者を疎遠にする
allay	動	和らげる	allay a fear	恐れを和らげる
alleviate	動	軽減する	alleviate pain	痛みを軽減する
allude	動	ほのめかす	allude to a scandal	醜聞をほのめかす
aloof	形	超然とした	aloof manner	超然とした態度
altruism	名	利他主義	pure altruism	純粋な利他主義
amalgam	名	混合物	an amalgam of styles	様式の混合物
amass	動	蓄積する	amass a fortune	財産を蓄積する
ambiguous	形	曖昧な	ambiguous wording	曖昧な言い回し
ambivalent	形	相反する感情の	ambivalent attitude	相反する態度
amenity	名	快適さ	urban amenity	都市の快適さ
amiable	形	愛嬌のある	amiable colleague	愛嬌のある同僚
amicable	形	友好的な	amicable settlement	友好的な解決
amorphous	形	不定形の	amorphous mass	不定形の塊
anachronism	名	時代錯誤	historical anachronism	歴史上の時代錯誤
analogy	名	類推	by analogy	類推によって
anarchy	名	無政府状態	slide into anarchy	無政府状態に陥る
anecdote	名	逸話	amusing anecdote	面白い逸話
anguish	名	苦悩	mental anguish	精神的苦悩
animate	動	活気づける	animate a discussion	議論を活気づける
annex	動	併合する	annex territory	領土を併合する
annihilate	動	全滅させる	annihilate an army	軍を全滅させる
anomaly	名	異常	statistical anomaly	統計上の異常
antagonism	名	敵対	class antagonism	階級的敵対
anthology	名	選集	poetry anthology	詩の選集
antidote	名	解毒剤	antidote to despair	絶望への解毒剤
antipathy	名	反感	deep antipathy	深い反感
antiquated	形	時代遅れの	antiquated method	時代遅れの方法
antithesis	名	正反対	antithesis of liberty	自由の正反対
apathy	名	無関心	political apathy	政治的無関心
apex	名	頂点	the apex of power	権力の頂点
appall	動	ぞっとさせる	appall the public	大衆をぞっとさせる
apparatus	名	装置	breathing apparatus	呼吸装置
appease	動	なだめる	appease a critic	批評家をなだめる
appendix	名	付録	see the appendix	付録を見よ
applaud	動	拍手する	applaud a speech	演説に拍手する
applicable	形	適用できる	applicable rule	適用できる規則
apprehensive	形	危惧して	apprehensive about war	戦争を危惧して
aptitude	名	適性	linguistic aptitude	言語適性
arable	形	耕作可能な	arable land	耕作可能な土地
arcane	形	難解な	arcane knowledge	難解な知識
archaic	形	古風な	archaic word	古風な語
archetype	名	原型	literary archetype	文学上の原型
archive	名	文書保管所	national archive	国立文書保管所
ardent	形	熱心な	ardent supporter	熱心な支持者
arduous	形	骨の折れる	arduous task	骨の折れる課題
arid	形	乾燥した	arid climate	乾燥した気候
aristocracy	名	貴族階級	landed aristocracy	土地持ちの貴族階級
aroma	名	芳香	coffee aroma	コーヒーの芳香
articulate	動	明確に述べる	articulate a view	見解を明確に述べる
artisan	名	職人	skilled artisan	熟練した職人
ascend	動	上昇する	ascend a mountain	山を上昇する
ascertain	動	確かめる	ascertain the facts	事実を確かめる
ascribe	動	帰する	ascribe to chance	偶然に帰する
aspiration	名	熱望	career aspiration	経歴への熱望
assimilate	動	同化させる	assimilate immigrants	移民を同化させる
assuage	動	和らげる	assuage grief	悲嘆を和らげる
astute	形	機敏な	astute observer	機敏な観察者
atrophy	動	萎縮する	muscles atrophy	筋肉が萎縮する
atrocity	名	残虐行為	wartime atrocity	戦時の残虐行為
audacious	形	大胆な	audacious plan	大胆な計画
augment	動	増大する	augment income	所得を増大する
auspicious	形	幸先のよい	auspicious start	幸先のよい始まり
austere	形	質素な	austere lifestyle	質素な生活様式
authoritarian	形	権威主義の	authoritarian regime	権威主義体制
autonomous	形	自治の	autonomous region	自治地域
avarice	名	強欲	human avarice	人間の強欲
avenge	動	仇を討つ	avenge a defeat	敗北の仇を討つ
aversion	名	嫌悪	aversion to risk	リスクへの嫌悪
avid	形	熱心な	avid reader	熱心な読者
awe	名	畏敬	in awe of	〜を畏敬して
axiom	名	自明の理	basic axiom	基本的な自明の理
baffle	動	当惑させる	baffle experts	専門家を当惑させる
banal	形	陳腐な	banal comment	陳腐な論評
banish	動	追放する	banish a fear	恐れを追放する
barren	形	不毛の	barren land	不毛の土地
belated	形	遅れた	belated apology	遅れた謝罪
belittle	動	見くびる	belittle an effort	努力を見くびる
belligerent	形	好戦的な	belligerent tone	好戦的な口調
benefactor	名	恩人	anonymous benefactor	匿名の恩人
benevolent	形	慈悲深い	benevolent ruler	慈悲深い支配者
bequeath	動	遺贈する	bequeath a fortune	財産を遺贈する
berate	動	叱責する	berate a staffer	職員を叱責する
beseech	動	懇願する	beseech for mercy	慈悲を懇願する
bestow	動	授ける	bestow an honor	名誉を授ける
bewilder	動	当惑させる	bewilder a reader	読者を当惑させる
bilateral	形	二国間の	bilateral treaty	二国間条約
bizarre	形	奇妙な	bizarre coincidence	奇妙な符合
bland	形	味気ない	bland statement	味気ない声明
blatant	形	露骨な	blatant lie	露骨な嘘
bleak	形	荒涼とした	bleak outlook	荒涼とした見通し
blight	名	荒廃	urban blight	都市の荒廃
bliss	名	至福	pure bliss	純粋な至福
blunt	形	率直な	blunt criticism	率直な批判
bogus	形	偽の	bogus claim	偽の主張
bolster	動	強化する	bolster confidence	信頼を強化する
bombard	動	砲撃する	bombard with questions	質問を浴びせる
boon	名	恩恵	a great boon	大きな恩恵
bourgeois	形	中産階級の	bourgeois values	中産階級の価値観
boycott	動	ボイコットする	boycott a product	製品をボイコットする
brace	動	構える	brace for impact	衝撃に構える
breach	名	違反	breach of trust	信頼の違反
brevity	名	簡潔さ	for brevity	簡潔さのために
bribe	名	賄賂	accept a bribe	賄賂を受け取る
brink	名	瀬戸際	on the brink	瀬戸際で
brittle	形	もろい	brittle bone	もろい骨
browse	動	拾い読みする	browse a catalog	目録を拾い読みする
brutal	形	残忍な	brutal regime	残忍な体制
buffer	名	緩衝	buffer zone	緩衝地帯
buoyant	形	活気のある	buoyant market	活気のある市場
burgeon	動	急成長する	burgeon rapidly	急速に急成長する
bypass	動	迂回する	bypass a rule	規則を迂回する
calamity	名	惨事	natural calamity	自然の惨事
callous	形	冷淡な	callous remark	冷淡な発言
camouflage	名	偽装	military camouflage	軍事偽装
candid	形	率直な	candid opinion	率直な意見
candor	名	率直さ	refreshing candor	さわやかな率直さ
capitulate	動	降伏する	capitulate to pressure	圧力に降伏する
capricious	形	気まぐれな	capricious weather	気まぐれな天候
captivate	動	魅了する	captivate an audience	聴衆を魅了する
cardinal	形	主要な	cardinal rule	主要な規則
carnage	名	大虐殺	scene of carnage	大虐殺の現場
casualty	名	死傷者	civilian casualty	民間人の死傷者
catalyst	名	触媒	a catalyst for change	変化の触媒
categorical	形	断定的な	categorical denial	断定的な否定
cater	動	応える	cater to demand	需要に応える
caustic	形	痛烈な	caustic wit	痛烈な機知
censor	動	検閲する	censor a film	映画を検閲する
censure	動	非難する	censure a politician	政治家を非難する
census	名	国勢調査	national census	国勢調査
cerebral	形	知的な	cerebral debate	知的な討論
certify	動	証明する	certify a document	文書を証明する
chagrin	名	無念	to one's chagrin	無念なことに
characterize	動	特徴づける	characterize an era	時代を特徴づける
charter	名	憲章	a royal charter	王室憲章
chasm	名	深い溝	ideological chasm	思想の深い溝
chastise	動	厳しく罰する	chastise a child	子供を厳しく罰する
cherish	動	大切にする	cherish a memory	記憶を大切にする
chronic	形	慢性の	chronic shortage	慢性的不足
chronicle	名	年代記	medieval chronicle	中世の年代記
circulate	動	循環する	circulate a memo	回覧を循環させる
circumspect	形	慎重な	circumspect approach	慎重な取り組み
circumvent	動	回避する	circumvent a ban	禁止を回避する
civic	形	市民の	civic duty	市民の義務
clamor	名	騒ぎ	public clamor	大衆の騒ぎ
clash	名	衝突	cultural clash	文化的衝突
climax	名	頂点	dramatic climax	劇的な頂点
cling	動	執着する	cling to hope	希望に執着する
coalition	名	連合	ruling coalition	与党連合
coarse	形	粗い	coarse language	粗い言葉
coerce	動	強制する	coerce a confession	自白を強制する
coexist	動	共存する	coexist peacefully	平和に共存する
cogent	形	説得力のある	cogent argument	説得力のある議論
cognitive	形	認知の	cognitive science	認知科学
coherent	形	首尾一貫した	coherent theory	首尾一貫した理論
cohesive	形	結束した	cohesive group	結束した集団
coincide	動	一致する	coincide with a date	日付と一致する
collaborate	動	共同する	collaborate on research	研究で共同する
collide	動	衝突する	collide with a truck	トラックと衝突する
colloquial	形	口語の	colloquial speech	口語の話し方
colonize	動	植民地化する	colonize an island	島を植民地化する
colossal	形	巨大な	colossal statue	巨大な像
commemorate	動	記念する	commemorate a victory	勝利を記念する
commence	動	開始する	commence a trial	裁判を開始する
commend	動	賞賛する	commend a worker	労働者を賞賛する
commensurate	形	釣り合った	commensurate with risk	リスクと釣り合った
commodity	名	商品	agricultural commodity	農産商品
commonplace	形	ありふれた	commonplace idea	ありふれた考え
commotion	名	騒動	street commotion	街頭の騒動
communal	形	共同の	communal land	共同の土地
commute	動	通勤する	commute to work	仕事へ通勤する
compact	形	小型の	compact device	小型の装置
comparable	形	比較できる	comparable data	比較できる資料
compassion	名	思いやり	show compassion	思いやりを示す
compensate	動	補償する	compensate a victim	犠牲者を補償する
compile	動	編纂する	compile a list	一覧を編纂する
complacent	形	自己満足の	complacent attitude	自己満足の態度
complexion	名	顔色	pale complexion	青ざめた顔色
compliance	名	遵守	in compliance with	〜を遵守して
component	名	構成要素	key component	重要な構成要素
compulsory	形	強制的な	compulsory education	強制教育
conceit	名	うぬぼれ	intellectual conceit	知的うぬぼれ
conceive	動	構想する	conceive a plan	計画を構想する
concession	名	譲歩	make a concession	譲歩する
concise	形	簡潔な	concise summary	簡潔な要約
concoct	動	でっちあげる	concoct a story	話をでっちあげる
concur	動	同意する	concur with a view	見解に同意する
condense	動	凝縮する	condense a report	報告書を凝縮する
condone	動	黙認する	condone violence	暴力を黙認する
conducive	形	助長する	conducive to growth	成長を助長する
confide	動	打ち明ける	confide a secret	秘密を打ち明ける
confiscate	動	没収する	confiscate goods	商品を没収する
conglomerate	名	巨大複合企業	media conglomerate	報道の巨大複合企業
congregate	動	集まる	congregate in a hall	会場に集まる
conjecture	名	推測	mere conjecture	単なる推測
connotation	名	含み	negative connotation	否定的な含み
conquer	動	征服する	conquer a fear	恐れを征服する
conscientious	形	良心的な	conscientious worker	良心的な労働者
conserve	動	保全する	conserve energy	エネルギーを保全する
consolidate	動	統合する	consolidate power	権力を統合する
conspicuous	形	目立った	conspicuous absence	目立った欠席
conspiracy	名	陰謀	political conspiracy	政治的陰謀
constrain	動	制約する	constrain growth	成長を制約する
construe	動	解釈する	construe a remark	発言を解釈する
contagious	形	伝染性の	contagious disease	伝染性の疾病
contaminate	動	汚染する	contaminate water	水を汚染する
contemplate	動	熟考する	contemplate a move	行動を熟考する
contempt	名	軽蔑	in contempt of	〜を軽蔑して
contention	名	主張	main contention	主要な主張
contingent	形	条件次第の	contingent on funding	資金次第の
convene	動	召集する	convene a meeting	会合を召集する
converge	動	収束する	converge on a point	一点に収束する
converse	動	会話する	converse with a guest	客と会話する
convict	動	有罪とする	convict a defendant	被告を有罪とする
conviction	名	確信	strong conviction	強い確信
copious	形	豊富な	copious notes	豊富なメモ
cordial	形	心からの	cordial welcome	心からの歓迎
correlate	動	相関する	correlate with income	所得と相関する
corroborate	動	裏づける	corroborate a claim	主張を裏づける
corrode	動	腐食する	corrode metal	金属を腐食する
cosmic	形	宇宙の	cosmic scale	宇宙的規模
cosmopolitan	形	国際的な	cosmopolitan city	国際的な都市
counteract	動	対抗する	counteract a trend	傾向に対抗する
counterpart	名	相当する相手	foreign counterpart	外国の相当する相手
covert	形	秘密の	covert operation	秘密作戦
covet	動	渇望する	covet power	権力を渇望する
credence	名	信用	give credence to	〜を信用する
credible	形	信頼できる	credible source	信頼できる情報源
culminate	動	頂点に達する	culminate in victory	勝利で頂点に達する
culprit	名	犯人	the main culprit	主要な犯人
cumulative	形	累積の	cumulative effect	累積効果
cunning	形	狡猾な	cunning plan	狡猾な計画
curb	動	抑制する	curb inflation	インフレを抑制する
currency	名	通貨	foreign currency	外国通貨
curriculum	名	教育課程	national curriculum	国家教育課程
cynical	形	冷笑的な	cynical view	冷笑的な見解
daunt	動	ひるませる	daunt a beginner	初心者をひるませる
dearth	名	不足	dearth of evidence	証拠の不足
debacle	名	大失敗	financial debacle	財政上の大失敗
debris	名	残骸	storm debris	嵐の残骸
debut	名	初登場	make a debut	初登場する
decipher	動	解読する	decipher a code	暗号を解読する
decisive	形	決定的な	decisive victory	決定的な勝利
deduce	動	推論する	deduce a cause	原因を推論する
deem	動	みなす	deem it necessary	必要とみなす
default	名	債務不履行	in default of	〜がない場合に
defer	動	延期する	defer a decision	決定を延期する
defiance	名	反抗	in defiance of	〜に反抗して
deficient	形	不足した	deficient in iron	鉄が不足した
deficit	名	赤字	budget deficit	予算赤字
definitive	形	決定的な	definitive study	決定的な研究
defy	動	無視する	defy an order	命令を無視する
degenerate	動	退化する	degenerate into chaos	混乱に退化する
degrade	動	品位を落とす	degrade the environment	環境の品位を落とす
delegate	動	委任する	delegate authority	権限を委任する
delineate	動	輪郭を描く	delineate a boundary	境界の輪郭を描く
demolish	動	取り壊す	demolish a building	建物を取り壊す
denote	動	示す	denote a change	変化を示す
denounce	動	糾弾する	denounce a crime	犯罪を糾弾する
deplete	動	枯渇させる	deplete a resource	資源を枯渇させる
deplore	動	遺憾に思う	deplore violence	暴力を遺憾に思う
deploy	動	展開する	deploy troops	部隊を展開する
deputy	名	代理	deputy director	所長代理
deride	動	嘲笑する	deride a proposal	提案を嘲笑する
designate	動	指定する	designate a site	場所を指定する
desolate	形	荒廃した	desolate landscape	荒廃した風景
despise	動	軽蔑する	despise cruelty	残酷さを軽蔑する
destitute	形	貧困の	destitute family	貧困の家族
detach	動	切り離す	detach a unit	部隊を切り離す
detain	動	拘束する	detain a suspect	容疑者を拘束する
deter	動	抑止する	deter crime	犯罪を抑止する
deteriorate	動	悪化する	deteriorate rapidly	急速に悪化する
detest	動	嫌悪する	detest injustice	不正を嫌悪する
detract	動	減じる	detract from value	価値を減じる
detriment	名	損害	to the detriment of	〜の損害となって
devastate	動	荒廃させる	devastate a region	地域を荒廃させる
deviate	動	逸脱する	deviate from a path	道から逸脱する
devise	動	考案する	devise a method	方法を考案する
devoid	形	欠けた	devoid of meaning	意味を欠いた
devour	動	むさぼり食う	devour a book	本をむさぼり読む
dilemma	名	板挟み	moral dilemma	道徳的板挟み
diligent	形	勤勉な	diligent student	勤勉な学生
dilute	動	薄める	dilute a solution	溶液を薄める
dire	形	差し迫った	dire warning	差し迫った警告
disable	動	使えなくする	disable a function	機能を使えなくする
discern	動	識別する	discern a pattern	型を識別する
disciple	名	弟子	loyal disciple	忠実な弟子
discourse	名	論説	public discourse	公の論説
discreet	形	慎重な	discreet inquiry	慎重な問い合わせ
discrepancy	名	不一致	a wide discrepancy	大きな不一致
discrete	形	別個の	discrete units	別個の単位
discretion	名	裁量	at one's discretion	裁量で
discriminate	動	差別する	discriminate against	〜を差別する
disdain	名	軽蔑	with disdain	軽蔑して
dismal	形	陰気な	dismal outlook	陰気な見通し
dismantle	動	解体する	dismantle a system	体系を解体する
dismay	名	落胆	to one's dismay	落胆して
disparage	動	けなす	disparage a rival	ライバルをけなす
disparate	形	異質な	disparate groups	異質な集団
dispel	動	追い払う	dispel a rumor	噂を追い払う
dispense	動	分配する	dispense justice	正義を分配する
disperse	動	散らす	disperse a crowd	群衆を散らす
displace	動	追い払う	displace workers	労働者を追い払う
disregard	動	無視する	disregard a warning	警告を無視する
dissect	動	解剖する	dissect an argument	議論を解剖する
disseminate	動	普及させる	disseminate information	情報を普及させる
dissent	名	異議	political dissent	政治的異議
dissipate	動	散逸する	dissipate heat	熱を散逸する
diverge	動	分岐する	diverge from a path	道から分岐する
divert	動	そらす	divert attention	注意をそらす
divine	形	神の	divine right	神授の権利
divulge	動	漏らす	divulge a secret	秘密を漏らす
